id,name,country,collab_score,broadcast_score,commerce_score,followers_num,median_views_num,engagement_pct,price_num,field_tags,video_tags,cpv,view_rate_pct,creator_segment,price_tier,potential_group
nhut26march,Huỳnh Nhựt,Việt Nam,75.85,,,1500000.0,134400.0,3.3,52615000.0,"Chăm sóc miệng, Làm đẹp và chăm sóc cá nhân, Thương mại điện tử (không dùng ứng dụng), Tin tức và Giải trí","Hài kịch, Nhảy",391.48065476190476,8.959999999999999,Mega,Premium,General / Low Priority
nhutien_m49,Phạm Nhữ Tiên,Việt Nam,81.2,98.6,,257550.0,93650.0,16.115000000000002,3553578.0,,"Hài kịch, Hát nhép, Tiểu phẩm",37.945306994127066,36.36187148126577,Mid-tier,Low,Collab-ready
nhuyobentre02,Như Ý Store 71,Việt Nam,80.6,96.85,,1200000.0,147950.0,4.720000000000001,32095927.0,,"Gia đình, Hướng dẫn & mẹo làm đẹp, Trang phục",216.93766137208516,12.329166666666666,Mega,High,High Reach - Low Efficiency
nhythanh_04,Thanh Nhi,Việt Nam,82.4,93.8,,523400.0,79200.0,17.81,5160221.0,,,65.15430555555555,15.131830340084065,Macro,Medium,Collab-ready
nhyyng,Lý Nguyễn Nhi,Việt Nam,78.9,97.19999999999999,,3100000.0,105900.0,5.475,12000000.0,Tin tức và Giải trí,"Hướng dẫn & mẹo làm đẹp, Tiểu phẩm",113.31444759206799,3.416129032258065,Mega,Medium,High Reach - Low Efficiency
ninhanh01,Ninh Anh,Việt Nam,79.9,96.5,,2500000.0,476200.0,8.89,9000000.0,,Nhảy,18.89962200755985,19.048000000000002,Mega,Medium,Awareness Booster
ninhnhung01,Ninh Nhung,Việt Nam,94.9,95.3,96.8,375900.0,29500.0,11.915,11000000.0,,"Nhảy, Trang phục",372.8813559322034,7.847831870178239,Mid-tier,Medium,Collab-ready
nlinh_o0,Nhật Linh đời thường🩴,Việt Nam,95.5,97.2,99.2,1200000.0,139400.0,7.4,6000000.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp, Thiết kế & chăm sóc tóc",43.0416068866571,11.616666666666667,Mega,Medium,All-round Potential
nmtvlog99,NMT Vlog,Việt Nam,74.4,,,3300000.0,571100.0,1.745,20000000.0,"Thực phẩm và Đồ uống, Tin tức và Giải trí",Hài kịch,35.02013657853266,17.306060606060605,Mega,High,General / Low Priority
nontop.remix,𝐍𝐎𝐍𝐓𝐎𝐏 𝐕𝐍♪,Việt Nam,85.0,,91.2,1000000.0,65000.0,4.255,300000.0,,Âm nhạc,4.615384615384615,6.5,Mega,Low,General / Low Priority
np.thaolee,Thaolee,Việt Nam,77.65,94.4,,3600000.0,597300.0,4.805,12858442.0,,"Gia đình, Hát nhép, Hướng dẫn & mẹo làm đẹp",21.52761091578771,16.591666666666665,Mega,Medium,Cost-efficient
npngan__,Trịnh Trần Phương Ngân,Việt Nam,77.3,95.2,,288500.0,881100.0,9.83,5421659.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp, Ảnh tự chụp",6.153284530700261,305.4072790294627,Mid-tier,Medium,Cost-efficient
ntrinhdayyy_07,1 mí ghét hành,Việt Nam,78.7,91.8,,625800.0,36500.0,13.05,10000000.0,,"Hát nhép, Nhảy, Ảnh tự chụp",273.972602739726,5.832534356024289,Macro,Medium,General / Low Priority
nuchuu.0401,Nuchuu nè✨💎,Việt Nam,76.6,90.4,,749200.0,54400.0,6.59,8000000.0,"Thực phẩm và Đồ uống, Tin tức và Giải trí","Cuộc sống hàng ngày, Khám phá nhà hàng",147.05882352941177,7.261078483715963,Macro,Medium,General / Low Priority
nvy_065,𝙑𝙮,Việt Nam,73.5,,,476600.0,15100.0,3.4,1558917.0,,Âm nhạc,103.23953642384106,3.168275283256399,Mid-tier,Low,General / Low Priority
oanhgau188,Oanh Gấu 🐼,Việt Nam,78.4,95.8,,4200000.0,45600.0,5.94,5656351.0,,"Hướng dẫn & mẹo làm đẹp, Trang phục",124.0427850877193,1.0857142857142856,Mega,Medium,General / Low Priority
ogenus_189,OgeNus 🌊,Việt Nam,76.5,93.7,,1100000.0,816000.0,6.1,4119325.0,,"Nhảy, Âm nhạc",5.048192401960784,74.18181818181819,Mega,Low,Cost-efficient
omgngan59,Hello mấy má😏🖤,Việt Nam,77.4,95.1,,729600.0,656400.0,4.62,16610209.0,"Làm đẹp và chăm sóc cá nhân, Mỹ phẩm, Thương mại điện tử (không dùng ứng dụng), Tin tức và Giải trí","Hát nhép, Hướng dẫn & mẹo làm đẹp, Thiết kế & chăm sóc tóc",25.30501066422913,89.9671052631579,Macro,High,General / Low Priority
ongthibalong,Ông Thỉ Bà Long 🌚,Việt Nam,89.9,95.8,94.4,1100000.0,113600.0,9.03,18000000.0,"Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Thương mại điện tử (không dùng ứng dụng), Tin tức và Giải trí","Chăm sóc thú cưng, Tình yêu & Mối quan hệ lãng mạn",158.45070422535213,10.327272727272726,Mega,High,Collab-ready
onlypassionmusic,Feeling Soundz,Việt Nam,78.8,93.8,,1100000.0,12300.0,10.69,1000000.0,,Âm nhạc,81.30081300813008,1.1181818181818182,Mega,Low,General / Low Priority
onsportsplus,On Sports Plus,Việt Nam,73.8,,,1700000.0,91600.0,2.76,5000000.0,,"Thể thao truyền thống, Tin tức thể thao",54.585152838427945,5.3882352941176475,Mega,Medium,General / Low Priority
otis.102,Đỗ Nhật Trường,Việt Nam,77.6,92.3,,620700.0,552800.0,5.404999999999999,2980114.0,,"Hát nhép, Nhảy, Âm nhạc",5.390944283646888,89.06073787659095,Macro,Low,Cost-efficient
pagnes._,Phuong Anh,Việt Nam,78.2,92.4,,438500.0,65450.0,12.3,4523511.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp, Nhảy",69.11399541634836,14.92588369441277,Mid-tier,Low,General / Low Priority
panny_tran,Yphung Tran,Việt Nam,76.75,91.95,,1600000.0,191150.0,4.5600000000000005,3174014.0,"Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Thực phẩm và Đồ uống, Tin tức và Giải trí","Hát nhép, Nhảy",16.60483390007847,11.946875,Mega,Low,Cost-efficient
patoo.204,Phanhh Tô,Việt Nam,79.5,96.5,,853000.0,242600.0,11.04,5000000.0,,"Hướng dẫn & mẹo làm đẹp, Nhảy",20.610057708161584,28.44079718640094,Macro,Medium,Cost-efficient
pechumy368,Pé ChuMy Bình Định,Việt Nam,79.4,94.44999999999999,,961650.0,1807.0,3.1999999999999997,99900000.0,,"Gia đình, Hát nhép, Hướng dẫn & mẹo làm đẹp, Trang phục",55285.002767017155,0.18790620288046586,Macro,Premium,General / Low Priority
pet.pet.pet.pet.pet,Pet Pet Pet Pet Pet,Việt Nam,79.3,99.3,,902800.0,6400.0,39.12,20000000.0,Thú cưng,Chăm sóc thú cưng,3125.0,0.7089056269384139,Macro,High,High Reach - Low Efficiency
phamhieu9990,Bảo Đăng Phạm,Việt Nam,78.6,90.2,,966700.0,959250.0,3.685,36878857.0,"Thực phẩm và Đồ uống, Ứng dụng",Nấu ăn & Công thức nấu ăn,38.44551159760229,99.22933691941657,Macro,High,General / Low Priority
phaminhiu,Hiếu Shyn,Việt Nam,77.1,96.15,,2300000.0,226550.0,8.04,5434794.0,"Chăm sóc da, Dịch vụ kinh doanh, Làm đẹp và chăm sóc cá nhân, Thương mại điện tử (không dùng ứng dụng)","Hát nhép, Tình yêu & Mối quan hệ lãng mạn",23.98937982785257,9.85,Mega,Medium,Cost-efficient
phammaihuong.pmh,Phạm Mai Hương,Việt Nam,77.15,93.0,,903400.0,142950.0,4.975,1309487.0,"Giáo dục, Tin tức và Giải trí","Giáo dục học đường, Nhân văn & Khoa học, Trò chơi không phải điện tử",9.160454704442113,15.823555457161834,Macro,Low,General / Low Priority
phamngoc2601,Ngọc vâu ^^,Việt Nam,78.9,91.7,,796700.0,71600.0,2.81,2030164.0,,"Gia đình, Hướng dẫn & mẹo làm đẹp, Nhảy",28.354245810055865,8.987071670641395,Macro,Low,General / Low Priority
phamnhatduong1203,Phạm Nhật Dương,Việt Nam,91.25,90.2,94.8,1400000.0,303900.0,3.0549999999999997,34000000.0,,"Hát nhép, Nhảy, Trang phục",111.87890753537347,21.70714285714286,Mega,High,General / Low Priority
phamtrunghiep1,NGƯỜI VIỆT NAM🇻🇳,Việt Nam,79.4,95.9,,1300000.0,44000.0,13.79,2010050.0,,Nhân văn & Khoa học,45.68295454545454,3.3846153846153846,Mega,Low,General / Low Priority
phamvinh271099,Phạm Vinh,Việt Nam,76.44999999999999,90.9,,3800000.0,1950000.0,4.525,25044841.0,"Làm đẹp và chăm sóc cá nhân, May mặc & Phụ kiện, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Sản phẩm gia dụng, Trang phục và phụ kiện khác",Hài kịch,12.843508205128206,51.31578947368421,Mega,High,Cost-efficient
phanlocdz69,Lộc Cá Chép 🐟,Việt Nam,92.0,93.8,90.4,2200000.0,68700.0,3.79,5000000.0,,Trò chơi điện tử,72.7802037845706,3.122727272727273,Mega,Medium,General / Low Priority
phannguyencaca,Phan Nguyễn Ca Ca,Việt Nam,77.2,,97.6,692800.0,4800.0,5.13,1907703.0,,"Cuộc sống hàng ngày, Âm nhạc, Ảnh tự chụp",397.438125,0.6928406466512702,Macro,Low,General / Low Priority
phathungvlog,Lê Phát Hưng,Việt Nam,94.65,97.9,97.6,427950.0,227750.0,10.9,5000000.0,"Thương mại điện tử (không dùng ứng dụng), Thực phẩm và Đồ uống, Tin tức và Giải trí","Cuộc sống sinh viên, Giáo dục học đường",21.95389681668496,53.218833975931766,Mid-tier,Medium,All-round Potential
phathuynhpham,Phát Huỳnh Phẩm,Việt Nam,74.75,91.6,,722750.0,451000.0,6.54,9690625.0,"Làm đẹp và chăm sóc cá nhân, Nước hoa","Cuộc sống hàng ngày, Mukbang & Nếm thức ăn, Trang phục, Ô tô",21.4869733924612,62.400553441715665,Macro,Medium,Cost-efficient
phatla,Phát La,Việt Nam,79.85,93.0,,1500000.0,998350.0,5.08,500000.0,"Thực phẩm và Đồ uống, Tin tức và Giải trí","Cuộc sống hàng ngày, Hài kịch, Thiết kế & chăm sóc tóc",0.5008263634997746,66.55666666666666,Mega,Low,Cost-efficient
phatloc238,TOP MODELS,Việt Nam,77.1,,,387100.0,10300.0,5.67,5000000.0,,"Phim ảnh & Truyền hình, Trang phục",485.43689320388347,2.660811159907001,Mid-tier,Medium,General / Low Priority
phe.overthinkingg77,Sad'story🫀,Việt Nam,82.2,98.0,,311200.0,28500.0,16.45,600000000.0,,"Chăm sóc thú cưng, Tình yêu & Mối quan hệ lãng mạn",21052.63157894737,9.15809768637532,Mid-tier,Premium,Collab-ready
phecongai,Phe Con Gái,Việt Nam,80.0,97.2,,1000000.0,329800.0,13.52,14912012.0,,"Hát nhép, Tình yêu & Mối quan hệ lãng mạn",45.215318374772586,32.98,Mega,Medium,General / Low Priority
phminhat,nhat pham,Việt Nam,82.25,98.25,,263250.0,49250.0,10.285,5928019.0,"Làm đẹp và chăm sóc cá nhân, Mỹ phẩm, Sức khỏe","Hát nhép, Nhảy, Trang phục",120.36586802030457,18.708452041785375,Mid-tier,Medium,Collab-ready
phoganh8461,phờ ganh,Việt Nam,78.3,96.5,,281000.0,245700.0,11.15,20662257.0,,"Cuộc sống hàng ngày, Hát nhép",84.09547008547008,87.43772241992882,Mid-tier,High,General / Low Priority
phongbvb,Crows - Sáp Vuốt Tóc Cho Nam,Việt Nam,86.7,90.2,,866900.0,18900.0,11.43,2041955.0,,Thiết kế & chăm sóc tóc,108.03994708994709,2.1801822586226782,Macro,Low,Collab-ready
phucbinhyenofficial,Phúc Bình Yên,Việt Nam,76.94999999999999,90.2,,555400.0,492550.0,6.8100000000000005,5531506.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Sản phẩm gia dụng",Hài kịch,11.230344127499746,88.68383147281239,Macro,Medium,Cost-efficient
phucsyno96,Phúc Syno,Việt Nam,76.1,90.2,,1300000.0,530150.0,4.9350000000000005,11108614.0,Thực phẩm và Đồ uống,Hài kịch,20.953718758841838,40.78076923076923,Mega,Medium,Cost-efficient
phudb2003,Tường Hồng Phú,Việt Nam,75.7,90.2,,1800000.0,670900.0,8.27,5499991.0,Tin tức và Giải trí,Hài kịch,8.19792964674318,37.272222222222226,Mega,Medium,Cost-efficient
phun.anh,Phùn Anh,Việt Nam,88.8,97.2,,5100000.0,46900.0,5.27,6000000.0,,"Chăm sóc thú cưng, Hướng dẫn & mẹo làm đẹp, Trang phục, Ảnh tự chụp",127.9317697228145,0.9196078431372549,Mega,Medium,High Reach - Low Efficiency
phunglai2222,🤡 𝓟𝓱𝓾̣𝓷𝓰 𝓛𝓪𝓲 🤡,Việt Nam,76.9,93.0,,3600000.0,488150.0,5.415,7038230.0,"Mẹ & Bé, Thực phẩm và Đồ uống, Tin tức và Giải trí","Cuộc sống hàng ngày, Khám phá nhà hàng, Nhà cửa & Vườn tược",14.41817064426918,13.559722222222224,Mega,Medium,Cost-efficient
phuoc_lay9x,Phước Lầy,Việt Nam,75.55000000000001,,,1550000.0,339100.0,2.8150000000000004,1000000.0,,"Mukbang & Nếm thức ăn, Sản phẩm công nghệ & Thử nghiệm, Trò chơi không phải điện tử",2.9489826010026543,21.877419354838707,Mega,Low,Cost-efficient
phuocloc25_01,Nguyễn Phước Lộc,Việt Nam,93.2,96.15,90.80000000000001,3100000.0,172900.0,2.1399999999999997,10000000.0,,"Hướng dẫn & mẹo làm đẹp, Phần mềm & Ứng dụng",57.8368999421631,5.57741935483871,Mega,Medium,General / Low Priority
phuongku101,Phương Ku,Việt Nam,68.9,,,2000000.0,60800.0,3.0700000000000003,15784500.0,,Nhảy,259.61348684210526,3.04,Mega,High,General / Low Priority
phuongmin_,🅟🅗🅤🅞🅝🅖 🅜🅘🅝,Việt Nam,78.2,95.9,,5900000.0,93500.0,5.73,80000000.0,"Mẹ & Bé, Thực phẩm và Đồ uống, Tin tức và Giải trí","Bé, Du lịch, Khám phá nhà hàng",855.6149732620321,1.5847457627118644,Mega,Premium,General / Low Priority
phuongoanh.daily,phuongoanh.daily,Việt Nam,76.85,91.6,,950700.0,203950.0,2.835,5758784.0,"May mặc & Phụ kiện, Thiết bị, Thiết bị công nghệ đeo được, Thực phẩm và Đồ uống","Cuộc sống hàng ngày, Khám phá nhà hàng, Phim ảnh & Truyền hình",28.236253983819562,21.452613863469022,Macro,Medium,General / Low Priority
pinkybaotran,PINKY BẢO TRÂN,Việt Nam,75.80000000000001,91.6,,2000000.0,273100.0,5.75,19213663.0,,,70.35394727206152,13.655000000000001,Mega,High,General / Low Priority
playtogethervng.official,Play Together VNG,Việt Nam,79.4,92.4,,2300000.0,197200.0,2.38,4089588.0,"Game, Thương mại điện tử (không dùng ứng dụng), Ứng dụng",Trò chơi điện tử,20.738275862068967,8.57391304347826,Mega,Low,Cost-efficient
pn.bn_130302,Ngọc Ngọc 💎 ( Mẹ Ken - Heni ),Việt Nam,85.85,97.9,,746250.0,23100.0,5.08,3000000.0,,"Bé, Gia đình, Trang phục",129.87012987012986,3.0954773869346734,Macro,Low,High Reach - Low Efficiency
po.trann77,Trần Thanh Tâm,Việt Nam,80.4,93.7,,4700000.0,338000.0,4.25,38483811.0,"Dịch vụ đời sống, Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Thương mại điện tử (không dùng ứng dụng)","Gia đình, Hướng dẫn & mẹo làm đẹp",113.85742899408284,7.191489361702128,Mega,High,General / Low Priority
pobimatacc,Pô,Việt Nam,78.5,95.1,,1100000.0,369800.0,7.68,10000000.0,"Dịch vụ đời sống, Làm đẹp và chăm sóc cá nhân, Mỹ phẩm, Ứng dụng","Hướng dẫn & mẹo làm đẹp, Nhảy, Tình yêu & Mối quan hệ lãng mạn",27.041644131963224,33.61818181818182,Mega,Medium,General / Low Priority
poppyyy0101,🐰 Poppy Nguyễn 🐰,Việt Nam,76.4,91.6,,2100000.0,253200.0,4.78,8693685.0,"Thương mại điện tử (không dùng ứng dụng), Tin tức và Giải trí",Nhảy,34.335248815165876,12.057142857142857,Mega,Medium,General / Low Priority
promisdaxix,𝑷𝒓𝒐𝒎𝒊𝒔?,Việt Nam,75.8,,,429100.0,51550.0,9.465,3671227.0,Tin tức và Giải trí,"Âm nhạc, Ô tô",71.21681862269641,12.013516662782568,Mid-tier,Low,General / Low Priority
pthv5,🔮Tiểu Vyy🔮,Việt Nam,67.80000000000001,93.1,,2700000.0,1800000.0,7.055,8079343.0,"Làm đẹp và chăm sóc cá nhân, Mỹ phẩm","Nhảy, Tiểu phẩm, Trang phục",4.4885238888888885,66.66666666666666,Mega,Medium,Cost-efficient
ptkt.ah1804,Kim Thoa,Việt Nam,89.0,,96.8,428600.0,123100.0,2.52,4000000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Sức khỏe, Tin tức và Giải trí",Hướng dẫn & mẹo làm đẹp,32.49390739236393,28.721418572095192,Mid-tier,Low,General / Low Priority
putaangi,Puuta Ăn Gì,Việt Nam,86.05,,91.6,1500000.0,164050.0,2.135,11739819.0,"Thương mại điện tử (không dùng ứng dụng), Thực phẩm và Đồ uống","Du lịch, Khám phá nhà hàng",71.56244437671441,10.936666666666667,Mega,Medium,General / Low Priority
qanh.uocmauc,QAnh UocMauC ⚜️,Việt Nam,78.0,91.8,,296700.0,11600.0,10.530000000000001,1454446.0,,Âm nhạc,125.38327586206897,3.909673070441524,Mid-tier,Low,General / Low Priority
qatocdo,Đỏ đâyy!!,Việt Nam,79.2,93.0,,821650.0,649450.0,6.83,8000000.0,,"Cuộc sống hàng ngày, Hài kịch",12.31811532835476,79.04217124079595,Macro,Medium,Cost-efficient
qnhu.nhu.151,hướng nội 🐮🔥,Việt Nam,78.0,92.3,,582500.0,260850.0,7.529999999999999,44779299.0,,"Hát nhép, Nhảy, Ảnh tự chụp",171.66685451408856,44.78111587982833,Macro,High,General / Low Priority
quangbinhlam73,༒Pɦ¡ლβʊồղ❼❸⳻᷼⳺ᥫᩣ,Việt Nam,76.15,,,1000000.0,65900.0,2.505,1016707.0,,"Phim ảnh & Truyền hình, Tiểu phẩm",15.428027314112292,6.59,Mega,Low,General / Low Priority
quangcon18_12,Quang Con 🚀,Việt Nam,81.69999999999999,95.44999999999999,,1400000.0,1600000.0,5.045,10000000.0,,"Hát nhép, Tình yêu & Mối quan hệ lãng mạn",6.25,114.28571428571428,Mega,Medium,Cost-efficient
quangdangtran.official,quangdangtran.official,Việt Nam,75.4,,,579500.0,68000.0,6.995,33333333.0,,Âm nhạc,490.19607352941176,11.73425366695427,Macro,High,General / Low Priority
quanglanbui,Lan là con trai,Việt Nam,76.3,93.8,,721400.0,35500.0,21.98,6500000.0,,Chăm sóc thú cưng,183.09859154929578,4.920986969780981,Macro,Medium,General / Low Priority
quangnham8,Quangnhảm,Việt Nam,78.94999999999999,94.75,,1100000.0,114750.0,12.05,15000000.0,"Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác","Hài kịch, Hát nhép",130.718954248366,10.431818181818182,Mega,High,General / Low Priority
quangquanhaccthu6,Quàng Quanh,Việt Nam,79.0,93.0,,608150.0,80650.0,18.16,9000000.0,,"Nhảy, Âm nhạc, Ảnh tự chụp",111.59330440173589,13.261530872317683,Macro,Medium,General / Low Priority
quangtuanofficial0302,Quang Tuấn,Việt Nam,78.5,95.1,,1300000.0,802500.0,7.26,28403608.0,,"Nhảy, Phim ảnh & Truyền hình, Âm nhạc",35.39390404984424,61.73076923076923,Mega,High,General / Low Priority
quankhonggo,Quan không gờ,Việt Nam,85.3,90.2,91.2,4700000.0,751600.0,3.17,12532369.0,,,16.67425359233635,15.991489361702127,Mega,Medium,Cost-efficient
quankin1703,quankin1703,Việt Nam,83.85,98.25,,468400.0,163250.0,7.395,5355119.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp",32.803179173047475,34.85269000853971,Mid-tier,Medium,Collab-ready
quanleon,Quân Leon,Việt Nam,77.75,91.25,,1600000.0,132000.0,2.87,3000000.0,,"Hài kịch, Mukbang & Nếm thức ăn",22.727272727272727,8.25,Mega,Low,General / Low Priority
quely94,Cờ Ly,Việt Nam,86.6,90.55000000000001,90.4,3000000.0,711200.0,3.5700000000000003,17017863.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Mẹ & Bé","Cuộc sống hàng ngày, Gia đình, Hài kịch",23.928378796400448,23.706666666666667,Mega,High,Cost-efficient
quyennamstation,Quyen & Nam Station,Việt Nam,82.95,93.7,,549300.0,130100.0,8.99,4891848.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Thực phẩm và Đồ uống, Tin tức và Giải trí","Cuộc sống hàng ngày, Tình yêu & Mối quan hệ lãng mạn",37.6006764027671,23.684689604951757,Macro,Low,Collab-ready
quyensachnho,Quyển Sách Nhỏ,Việt Nam,88.95,,90.80000000000001,1200000.0,216100.0,2.2750000000000004,10000000.0,"Công nghệ & Đồ điện tử, Dịch vụ kinh doanh","ASMR & Thẩm mỹ, Chất nhờn ma quái, Sản phẩm công nghệ & Thử nghiệm, Trang phục",46.27487274409995,18.008333333333333,Mega,Medium,General / Low Priority
quynh.aka,Quỳnh Aka ✅,Việt Nam,78.1,93.7,,2450000.0,193800.0,8.39,12395820.0,,Hoạt hình & Cosplay,63.961919504643966,7.910204081632653,Mega,Medium,General / Low Priority
quynhabi_food,🧁🍭Bếp Nhà Quỳnh 🍬🍩,Việt Nam,78.7,95.1,,1200000.0,131400.0,4.73,7500000.0,,,57.077625570776256,10.95,Mega,Medium,General / Low Priority
quynhalee,Quỳnh Alee,Việt Nam,78.4,95.8,,5000000.0,839700.0,5.96,30212388.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Sức khỏe, Thương mại điện tử (không dùng ứng dụng)","Cuộc sống hàng ngày, Hát nhép, Hướng dẫn & mẹo làm đẹp",35.979978563772775,16.794,Mega,High,General / Low Priority
quynhdao201,Đào Thị Quỳnh🍒,Việt Nam,72.25,,,3500000.0,104350.0,2.715,2052142.0,"Làm đẹp và chăm sóc cá nhân, Mẹ & Bé, Sản phẩm vệ sinh phụ nữ, Sức khỏe","Cuộc sống hàng ngày, Gia đình",19.665951126018207,2.9814285714285713,Mega,Low,General / Low Priority
